,plant_type,plant_name,latitude,longitude,capacity
395,solar,Beijing Miyun Xitiangezhuang Huadian solar farm,40.4045,116.7686,20
396,solar,Beijing Yanqing Longqingxia solar farm,40.5275,116.0122,31
397,solar,Belcher solar farm,38.0157,-78.0431,88
398,solar,Belmonte Solar Project,-7.8757,-38.8434,65
399,solar,Belmonte Solar Project,-7.8638,-38.8447,65
400,solar,Belmonte Solar Project,-7.8636,-38.8322,65
401,solar,Belmonte Solar Project,-7.8594,-38.8128,65
402,solar,Belmonte Solar Project,-7.856,-38.8454,65
403,solar,Belmonte Solar Project,-7.8559,-38.8278,65
404,solar,Belmonte Solar Project,-7.8517,-38.838,65
405,solar,Belmonte Solar Project,-7.8516,-38.8172,65
406,solar,Belmonte Solar Project,-7.8443,-38.833,65
407,solar,Ben Moreell solar farm,40.28,-74.1,20
408,solar,Benban ACWA solar farm,24.416,32.7938,166
409,solar,Benban Access/Eren solar farm,24.4477,32.7433,63
410,solar,Benban Acciona/Enara solar farm,24.4477,32.7433,50
411,solar,Benban Alcazar solar farm,24.4477,32.7433,64
412,solar,Benban Alfanar solar farm,24.4477,32.7433,50
413,solar,Benban Arc Renwable solar farm,24.4477,32.7433,66
414,solar,Benban Arinna solar farm,24.4477,32.7433,25
415,solar,Benban BESP 50 solar farm,24.4477,32.7433,64
416,solar,Benban Fas solar farm,24.4477,32.7433,50
417,solar,Benban Infinity 50 solar farm,24.4477,32.7433,64
418,solar,Benban MMID 30 solar farm,24.4477,32.7433,38
419,solar,Benban Pallonji solar farm,24.4477,32.7433,50
420,solar,Benban Phoenix 50 solar farm,24.4477,32.7433,64
421,solar,Benban Ra solar farm,24.4477,32.7433,32
422,solar,Benban Scatec solar farm,24.4477,32.7433,65
423,solar,Benban Taqa solar farm,24.4477,32.7433,50
424,solar,Benban Winnergy solar farm,24.4477,32.7433,25
425,solar,Benguela solar farm,-12.5786,13.4021,97
426,solar,Beryl solar farm,-32.3475,149.4607,98
427,solar,Betria PV solar farm,20.4321,-101.724,63
428,solar,Beturia solar farm,38.159,-6.5906,50
429,solar,Bhadla (ACME) Solar Park,27.5182,71.9306,200
430,solar,Bhadla (Aditya Birla) Solar Park,27.5182,71.9306,20
431,solar,Bhadla (Avaada) Solar Park,27.5182,71.9306,100
432,solar,Bhadla (Azure) Solar Park,27.5182,71.9306,200
433,solar,Bhadla (Charisma) Solar Park,27.5182,71.9306,70
434,solar,Bhadla (Engie) Solar Park,27.5182,71.9306,190
435,solar,Bhadla (Fortum) Solar Park,27.5182,71.9306,70
436,solar,Bhadla (Hero) Solar Park,27.5182,71.9306,300
437,solar,Bhadla (NTPC) Solar Park,27.5182,71.9306,260
438,solar,Bhadla (Phelan) Solar Park,27.5182,71.9306,50
439,solar,Bhadla (Renew) Solar Park,27.5182,71.9306,60
440,solar,Bhadla (Roha) Solar Park,27.5182,71.9306,25
441,solar,Bhadla (SB Energy) Solar Park,27.5182,71.9306,600
442,solar,Bhadla (Vector) Solar Park,27.5182,71.9306,70
443,solar,Bhagwanpur solar farm,30.2357,80.9485,65
444,solar,Bhalki solar farm,18.0652,77.1622,20
445,solar,Bhatinda (Adani) solar farm,30.2156,74.9349,100
446,solar,Bhatinda (Tata) solar farm,30.2156,74.9349,32
447,solar,Bidar solar farm,15.2955,76.3177,40
448,solar,Bienvenida solar farm,38.3002,-6.2134,180
449,solar,Big Bend Solar,27.782,-82.3905,25
450,solar,Bighorn Solar 1,38.2075,-104.597,240
451,solar,Bijapur solar farm,16.5601,75.5778,42
452,solar,Bikaner (Renew) solar farm,28.0159,73.3171,250
453,solar,Bilagi solar farm,16.3473,75.6215,20
454,solar,Bilbo solar farm,57.5894,-1.9126,25
455,solar,Bilhaur solar farm,26.7481,80.0546,225
456,solar,Bingham Solar,43.012,-84.528,20
457,solar,Bir Rebaa Solar PV Plant,31.2315,8.5711,10
458,solar,Bison Solar,40.8638,-105.011,30
459,solar,Bitta solar farm,23.2674,69.0229,40
460,solar,Bizani Solar Field,28.546,-111.44,100
461,solar,Bizen Mega-Solar Project,34.8028,134.1574,112
462,solar,Biópio solar farm,-12.4684,13.7437,189
463,solar,Black Peak solar farm,52.0782,0.0489,32
464,solar,Blackville Solar II,33.3443,-81.2618,20
465,solar,Blackwell Solar Park,35.612,-119.845,20
466,solar,Bladen Solar,34.8235,-78.6235,50
467,solar,Blue Cypress Solar Energy Center,27.6095,-80.5372,74
468,solar,Blue Grass Solar,-26.6864,150.4972,200
469,solar,Blue Heron Solar,26.7016,-81.1292,74
470,solar,Blue Indigo Energy solar farm,30.8773,-85.4007,74
471,solar,Blue Jay Solar,30.7115,-96.0641,210
472,solar,Blue Power Oita Shuki Solar Power Plant,33.1844,131.6793,26
473,solar,Blue Springs solar farm,30.7829,-85.0787,74
474,solar,Bluebell Solar,31.87,-100.828,30
475,solar,Bluebell Solar,31.888,-100.825,115
476,solar,Bluefield Elms Farm Solar,51.6051,-1.4003,29
477,solar,Bluemex Power Solar Project,27.9973,-110.713,120
478,solar,Bluestone Solar,36.8115,-78.4839,50
479,solar,Blythe (Clearway) solar farm,33.5917,-114.744,21
480,solar,Blythe (Clearway) solar farm,33.6187,-114.696,20
481,solar,Blythe (NextEra) solar farm,33.656,-114.742,137
482,solar,Blythe (NextEra) solar farm,33.68,-114.742,110
483,solar,Blythe (NextEra) solar farm,33.68,-114.73,99
484,solar,Blythe (NextEra) solar farm,33.682,-114.768,69
485,solar,Boa Hora Solar Plant,-19.8847,-50.3971,23
486,solar,Boa Hora Solar Plant,-19.8811,-50.3946,23
487,solar,Boa Hora Solar Plant,-19.873,-50.8905,23
488,solar,Bocas Solar Plant Central Sonora,30.6772,-112.055,30
489,solar,Bocas Solar Plant San Luis Potosí,22.518,-101.022,30
490,solar,Bocfölde solar farm,46.7755,16.8338,24
491,solar,Bochow solar farm,52.382,12.776,29
492,solar,Boguslav solar farm,49.5603,30.848,54
493,solar,Bokamoso Solar Field,-27.1583,26.4009,68
494,solar,Bokhol solar farm,16.5172,-15.4692,20
495,solar,Bokpoort Concentrated Solar Project,-28.7333,21.9955,50
496,solar,Bolero solar farm,-23.4939,-69.4187,146
497,solar,Bolgrad solar farm,45.765,28.599,34
498,solar,Bom Jesus Da Lapa Solar Park,-13.3272,-43.3572,20
499,solar,Bom Jesus Da Lapa Solar Park,-13.3208,-43.3429,20
500,solar,Bom Nome Solar Plant,-7.8853,-38.7054,65
501,solar,Bom Nome Solar Plant,-7.8839,-38.6947,65
502,solar,Bomen solar farm,-35.0486,147.4439,121
503,solar,Bomhofsplas solar farm,52.5448,6.1512,27
504,solar,Bonnie Mine Solar,27.8901,-81.9872,38
505,solar,Bonnybrooke Pv solar farm,33.053,-111.34,50
506,solar,Borden solar farm,36.9411,-119.96,50
507,solar,Border Solar Norte solar farm,31.5915,-106.476,150
508,solar,Borrego solar farm,33.2989,-116.351,26
509,solar,Borssele solar farm,51.4163,3.7028,21
510,solar,Boshof Solar Power Plant,-28.4628,25.1891,66
511,solar,Boulder Solar,35.348,-114.97,100
512,solar,Boulder Solar,35.85,-114.944,50
513,solar,Bournemouth Airport solar farm,50.8674,-1.948,37
514,solar,Bowling Green Solar,41.396,-83.582,20
515,solar,Bp Solar 1 solar farm,11.5624,108.8804,49
516,solar,Brandenburg-Briest Solar Power Plant,52.4337,12.4571,29
517,solar,Brandenburg-Briest Solar Power Plant,52.4386,12.4662,31
518,solar,Branston Solar Park Extension,53.1837,-0.4658,40
519,solar,Brantley Solar,35.8905,-78.1552,50
520,solar,Brazoria West solar farm,29.191,-95.663,200
521,solar,Briar Creek Solar,32.0675,-96.5851,127
522,solar,Briest - Havelsee solar farm,52.4347,12.4428,31
523,solar,Brightside solar farm,28.431,-97.8896,51
524,solar,Britton Solar Energy Center,35.016,-106.098,50
525,solar,Brno Tuřany Solar Farm,49.1472,16.6909,22
526,solar,Broad River Solar,35.188,-81.751,50
527,solar,Broken Hill solar farm,-31.9889,141.3915,27
528,solar,Broxted solar farm,52.1314,0.5172,32
529,solar,Brudzew solar farm,52.0991,18.6045,70
530,solar,Brígida Solar Plant,-7.898,-38.7032,40
531,solar,Brígida Solar Plant,-7.8934,-38.6964,40
532,solar,Buckingham solar farm,37.5064,-78.381,20
533,solar,Buckleberry Solar,35.3807,-77.406,52
534,solar,Buckthorn Westex solar farm,30.5755,-102.551,154
535,solar,Bui Floating solar farm,8.2794,-2.2363,50
536,solar,Buinerveen solar farm,52.9068,6.6368,45
537,solar,Bukit Selambau solar farm,5.6724,100.624,30
538,solar,Bulacansol solar farm,15.1405,120.9771,50
539,solar,Bullock Solar,36.4754,-78.3151,50
540,solar,Bungala One solar farm,-32.4229,137.841,138
541,solar,Bungala Two solar farm,-32.4078,137.8404,138
542,solar,Burdett Solar,49.8159,-111.543,39
543,solar,Burnoye solar farm,42.7112,70.8203,50
544,solar,Burnoye solar farm,42.714,70.823,50
545,solar,Bury Lane Fruit Farm Solar,52.0796,0.002,24
546,solar,Butler Solar Farm 20,32.5755,-84.3165,22
547,solar,Butler Solar Project 103,32.5619,-84.2758,104
548,solar,Bwengu solar farm,-11.8988,33.5843,50
549,solar,Bxc Solar Power Station,5.3728,-0.6933,20
550,solar,Byadagi solar farm,14.672,75.4858,20
551,solar,Bách Khoa A Chua solar farm,11.5548,106.2512,30
552,solar,Bátonyterenye solar farm,47.9823,19.8386,20
553,solar,Bình An solar farm,11.2637,108.3599,50
554,solar,Bình Nguyên solar farm,15.333,108.708,50
555,solar,Bükkábrány solar farm,47.894,20.707,20
556,solar,Büttel Solar Power Plant,53.9109,9.2265,32
557,solar,Băng Dương Bcg solar farm,10.9287,106.8773,41
558,solar,Bầu Ngứ Lake solar farm,11.8422,108.9035,63
559,solar,Bầu Zôn solar farm,11.5624,108.8804,25
560,solar,CED Ducor solar farm,35.8442,-119.068,20
561,solar,CED Ducor solar farm,35.8504,-119.027,20
562,solar,CED Ducor solar farm,35.8563,-119.068,20
563,solar,CID Solar,36.1381,-119.565,20
564,solar,CM48 solar farm,35.7814,-114.993,48
565,solar,CPV Maple Hill Solar,40.3887,-78.6722,100
566,solar,Ca Flats Solar,35.6156,-120.404,280
567,solar,Cadima solar farm,37.042,-2.2023,40
568,solar,Cadiz Solar Power Project,10.9247,123.2973,132
569,solar,Cafayate Solar Plant,-26.0323,-65.9232,100
570,solar,Calabria Solar,38.838,16.5187,24
571,solar,Calatagan Solar Power Project,13.9155,120.6498,63
572,solar,Calaveron Solar solar farm,39.3269,-2.5292,21
573,solar,Caldenes Del Oeste solar farm,-33.2972,-66.388,30
574,solar,Calera solar farm,22.9414,-102.705,104
575,solar,Calhoun Solar,42.3385,-85.049,200
576,solar,California Valley Solar Ranch,35.3237,-119.917,249
577,solar,Calipatria solar farm,33.1658,-115.532,20
578,solar,Cam An Bac Kn solar farm,11.99,109.0801,50
579,solar,Cam An Bac Vn solar farm,11.988,109.081,50
580,solar,Cam Ranh solar farm,11.892,109.088,50
581,solar,Camargo solar farm,27.6516,-105.073,36
582,solar,Camargo solar farm,27.652,-105.076,30
583,solar,Cambodia National Solar Park,11.7916,104.4047,60
584,solar,Cambrai-Niergnies solar farm,50.1248,3.2674,25
585,solar,Camden Solar,36.3079,-76.1445,20
586,solar,Camelot solar farm,35.0267,-118.186,45
587,solar,Cameron Solar,33.574,-80.707,20
588,solar,Camilla Solar Energy Project,31.2696,-84.2287,171
589,solar,Campano Solar Park,9.1064,-75.3989,121
590,solar,Campo Arañuelo solar farm,39.7435,-5.7018,40
591,solar,Campo Arañuelo solar farm,39.8161,-5.6831,50
592,solar,Campo Verde Solar,32.7533,-115.726,147
593,solar,Campos Del Sol Photovoltaic Solar Plant,-27.1561,-70.4979,382
594,solar,Canadian Hull solar farm,49.9914,-112.059,25
595,solar,Canadian Vauxhall solar farm,50.1006,-112.116,22
596,solar,Canoa Solar Park,18.3442,-71.1249,25
597,solar,Cantua Solar Station,36.4251,-120.344,20
598,solar,Canworthy Water solar farm,50.7034,-4.4906,41
599,solar,Capella Solar Park,13.3111,-88.5391,70
600,solar,Capital Partners Solar Project,36.2647,-76.3061,20
601,solar,Capricornio PV Solar Park,-33.4665,-70.673,97
602,solar,Capricornius solar farm,41.9813,-4.4237,25
603,solar,Caprock Solar,34.9828,-103.378,25
604,solar,Carbonera De Guadalupe solar farm,21.1427,-100.322,30
605,solar,Carbonera Ojo De Agua solar farm,21.2955,-100.52,60
606,solar,Carmen Aljaval solar farm,18.6534,-91.8403,223
607,solar,Carpio De Tajo solar farm,39.8457,-4.5275,50
608,solar,Carrera Pinto solar farm,-27.0045,-69.871,97
609,solar,Cartago Solar Park,4.7504,-75.9141,99
610,solar,Casablanca PV solar farm,-22.4667,-45.0,330
611,solar,Casas De Los Pinos solar farm,39.275,-2.4095,28
612,solar,Caserma solar farm,41.157,16.7659,22
613,solar,Cassiopea solar farm,42.3775,11.5933,24
614,solar,Castaños Aljaval solar farm,26.786,-101.438,340
615,solar,Castilla Solar Park,3.8901,-73.6889,21
616,solar,Castle Gap Solar Hybrid,31.255,-102.272,180
617,solar,Cat Hiep solar farm,14.0617,109.067,50
618,solar,Catalina Solar,34.9383,-118.334,110
619,solar,Catalina Solar,35.3716,-117.633,24
620,solar,Cattle Ranch solar farm,27.3219,-81.8091,74
621,solar,Cauchari Solar Power Complex,-24.095,-66.7237,105
622,solar,Cauchari Solar Power Complex,-24.0915,-66.7248,105
623,solar,"Cavite Special Economic Zone Solar Power Project,",14.417,120.875,41
624,solar,Ceclavín solar farm,39.8201,-6.7798,328
625,solar,Cedata solar farm,0.4267,35.3601,40
626,solar,Celano solar farm,42.0843,13.5462,20
627,solar,Cellino San Marco solar farm,40.5171,17.932,43
628,solar,Cement City Solar,42.0844,-84.1353,20
629,solar,Centerfield Cooper Solar,34.7088,-80.1188,75
630,solar,Centinela Solar Energy,32.6869,-115.648,61
631,solar,Central 40 solar farm,37.246,-121.104,40
632,solar,Central Antelope Dry Ranch solar farm,34.7205,-118.3,20
633,solar,Central Estado De México solar farm,23.6585,-102.008,30
634,solar,Central Line Solar,32.8343,-111.568,100
635,solar,Central San Luis Potosí solar farm,22.2099,-101.045,30
636,solar,Central Sonora solar farm,29.0903,-110.987,30
637,solar,Central Zacatecas solar farm,22.8447,-102.563,30
638,solar,Cerrado Cabrera solar farm,37.2507,-5.6827,50
639,solar,Cerro Dominador Solar Complex,-22.7707,-69.4792,210
640,solar,Cestas solar farm,44.7262,-0.8077,300
641,solar,Chachani PV Solar Plant,-16.3441,-71.6046,100
642,solar,Chalgrove Solar,51.6705,-1.0597,21
643,solar,Chalisgaon (Avaada) solar farm,20.8435,75.5259,80
644,solar,Chalisgaon (Jbm) solar farm,20.024,75.1623,135
645,solar,Chandarva solar farm,22.1686,71.6685,30
646,solar,Chandragutti solar farm,12.9753,77.7258,20
647,solar,Changbin Lunwei East solar farm,24.1169,120.4257,181
648,solar,Changhua Coastal solar farm,24.0997,120.3898,86
649,solar,Channapatanna solar farm,12.9753,77.7258,20
650,solar,Chapel Lane Parley solar farm,50.7918,-1.8612,20
651,solar,Chapel Lane Parley solar farm,50.7959,-1.8563,36
652,solar,Charanka (Alex Astral) Solar Park,23.915,71.217,25
653,solar,Charanka (Astra) Solar Park,23.9201,71.1812,40
654,solar,Charanka (Astra) Solar Park,23.926,71.214,25
655,solar,Charanka (GIPCL) Solar Park,23.9021,71.1948,115
656,solar,Charanka (GIPCL) Solar Park,23.904,71.184,40
657,solar,Charanka (GMR) Solar Park,23.9027,71.1935,25
658,solar,Charanka (Gacl) Solar Park,23.9021,71.1948,20
659,solar,Charanka (Greenko) solar farm,22.5415,73.4334,53
660,solar,Charanka (Hinduja) Solar Park,23.901,71.215,20
661,solar,Charanka (Kindle) Solar Park,23.903,71.233,50
662,solar,Charanka (Orange) Solar Park,23.893,71.197,40
663,solar,Charanka (Renew) solar farm,23.909,71.205,40
664,solar,Charanka (Roha) Solar Park,23.9145,71.189,25
665,solar,Charanka (SEI Solar) Solar Park,23.9001,71.2088,25
666,solar,Charanka (Tata) solar farm,23.929,71.206,25
667,solar,Charanka (Torrent) Solar Park,23.893,71.211,51
668,solar,Charlie Creek Solar Power Plant,27.6398,-81.6544,75
669,solar,Chatgaon Maharashtra 1 solar farm,18.9617,76.2128,67
670,solar,Chaubara solar farm,30.9033,71.56,100
671,solar,Chaves Solar,33.45,-104.456,70
672,solar,Chañares Solar Plant,-26.3715,-70.0679,40
673,solar,Chebenkovskaya solar farm,52.0269,54.7277,45
674,solar,Chelghoum El Aid -M'Sila-Solar Plant,36.1629,6.1665,20
675,solar,Chelveston Renewable Energy Park solar farm,52.2976,-0.5367,60
676,solar,Cherganovo solar farm,42.588,25.484,30
677,solar,Cherry Lake solar farm,34.5767,136.5259,99
678,solar,Cherrydale solar farm,37.37,-75.9172,20
679,solar,Chestnut Solar,36.18,-77.712,75
680,solar,Chhittoor solar farm,15.9241,80.1864,40
681,solar,Chiayi Fishery solar farm,23.3374,120.2439,43
682,solar,Chiba solar farm,35.653,140.0491,67
683,solar,Chicamocha Solar Project,7.8267,-72.4719,20
684,solar,Chicot Solar,33.479,-91.349,100
685,solar,Chidobe-Mizpah solar farm,-18.4555,29.7468,25
686,solar,Chigirin solar farm,49.4771,31.9955,55
687,solar,Chikkoppa Karnataka 1 solar farm,15.6526,75.992,40
688,solar,Childers (Elliot Green) Solar Farm,-25.295,152.4037,64
689,solar,Chincholi (Ekilaide) solar farm,17.3476,76.8404,20
690,solar,Chincholi (Renew) solar farm,17.4558,77.4209,20
691,solar,Chitradurga (Atria) solar farm,14.2331,76.4039,23
692,solar,Chitradurga (Greenko) solar farm,12.9753,77.7258,66
693,solar,Chitrakoot (Adani) solar farm,25.1869,80.912,25
694,solar,Chkalovskaya solar farm,51.7073,55.4056,30
695,solar,Choluteca Solar Plant,13.2288,-87.2141,35
696,solar,Chona solar farm,21.5204,-102.243,172
697,solar,Chongqing Qianjiang Tongwei solar farm,29.5319,108.7614,100
698,solar,Chongqing Tongwei Qianjiang solar farm,29.1077,108.6325,100
699,solar,Chongqing Wushan Liangping Chengguang solar farm,31.1215,109.9684,195
700,solar,Chongqing Zhong Jidian solar farm,30.3485,107.9385,100
701,solar,Chudniv Solar Farm,50.76,29.2393,33
702,solar,Chulakkurgan solar farm,43.2874,68.2738,50
703,solar,Châu Đức (SH Power) solar farm,10.578,107.186,70
704,solar,Cielos De Tarapacá Solar Project,-20.617,-69.6163,600
705,solar,Cimarron Solar Facility,36.4681,-104.636,31
706,solar,Cingilli solar farm,37.8942,34.5628,26
707,solar,Cirata Resevoir solar farm,-6.4511,108.1781,145
708,solar,Citizens Imperial Solar,33.1917,-115.434,30
709,solar,Citrus Ridge Solar,28.4008,-81.6163,52
710,solar,Citrus Solar Energy Center Hybrid,27.3209,-81.8069,74
711,solar,Ciudad Hidalgo PV solar farm,14.6784,-92.1485,30
712,solar,Ciudad Rodrigo solar farm,40.603,-6.5214,300
713,solar,Ciuperceni solar farm,46.5972,24.374,56
714,solar,Clare solar farm,-19.8398,147.2106,125
715,solar,Claresholm Solar,50.0309,-113.481,132
716,solar,Clark Solar Power Project,15.2439,120.5336,22
717,solar,Clermont solar farm,-22.8394,147.546,92
718,solar,Clover Creek Solar,39.8406,-111.888,80
719,solar,Coahuila Solar Park,25.5325,-103.38,22
720,solar,Coara Marang solar farm,5.145,103.0819,116
721,solar,Cockhill solar farm,51.3315,-2.224,20
722,solar,Codazzi PV Solar Project,9.8169,-73.5021,20
723,solar,Cogentrix Of Alamosa solar farm,37.5986,-105.956,30
724,solar,Cohuna solar farm,-35.8832,144.2366,34
725,solar,Coleambally solar farm,-34.7595,145.9298,180
726,solar,Colgreen North Shore solar farm,33.5401,-115.975,75
727,solar,Collinsville Solar,-20.5411,147.8074,42
728,solar,Colonial Trail West solar farm,37.1389,-76.9022,142
729,solar,Columbia (Duke Energy) Solar Power Plant,29.8826,-82.6961,75
730,solar,Columboola Solar,-26.6329,150.303,203
731,solar,Comanche Solar,38.2053,-104.567,120
732,solar,Concepcion solar farm,15.335,120.695,92
733,solar,Concho Valley Solar,31.4207,-100.489,160
734,solar,Concunul Yucatan Solar Park,20.6325,-88.1541,70
735,solar,Conejo solar farm,-25.5121,-70.1683,122
736,solar,Conetoe II Solar,35.822,-77.481,80
737,solar,Coniglio Solar,33.4045,-96.0825,124
738,solar,Content solar farm,17.9441,-77.3091,20
739,solar,Copey Solar Project,10.1492,-73.9612,200
740,solar,Copley solar farm,53.0222,-0.7353,30
741,solar,Copper Crossing solar farm,33.1606,-111.484,20
742,solar,Copper Mountain Solar 2,35.7864,-114.963,64
743,solar,Copper Mountain Solar 3,35.8894,-114.958,151
744,solar,Copper Mountain Solar 4,35.7822,-114.975,94
745,solar,Copper Mountain Solar 5,35.7763,-114.974,252
746,solar,Coral Farms Solar Energy Center,29.7569,-81.8972,74
747,solar,Corcoran Solar,36.1383,-119.573,20
748,solar,Corcoran Solar,36.1504,-119.585,20
749,solar,Coremas Solar Complex,-6.963,-38.0019,31
750,solar,Coremas Solar Complex,-6.9592,-37.9929,27
751,solar,Coremas Solar Complex,-6.9571,-37.9897,27
752,solar,Coremas Solar Complex,-6.9567,-37.9978,31
753,solar,Coremas Solar Complex,-6.9523,-37.996,27
754,solar,Coremas Solar Complex,-6.9498,-38.0024,27
755,solar,Coremas Solar Complex,-6.9498,-37.9993,27
756,solar,Coremas Solar Complex,-6.9472,-37.9938,31
757,solar,Cork Oak Solar,36.371,-77.571,20
758,solar,Coronal Lost Hills solar farm,35.7267,-119.906,20
759,solar,Corowa solar farm,-35.9863,146.3615,30
760,solar,Correctional Solar,37.4715,-76.8446,20
761,solar,Cotovio Solar,37.1911,-8.5123,49
762,solar,Cotton Creek Solar,30.4438,-87.2156,75
763,solar,Cove Mountain Solar,37.6231,-113.619,58
764,solar,Cove Mountain Solar,37.6386,-113.637,122
765,solar,Cowdown Lane solar farm,51.1961,-1.4601,40
766,solar,Crane Solar,31.2544,-102.312,150
767,solar,Crooked Run solar farm,34.677,-77.9775,70
768,solar,Crucey Solar Power Plant,48.6425,1.1023,60
